31,31
61,31
91,31
121,31
151,31
181,31
211,31
241,31
271,31
301,31
331,31
361,31
391,31
421,31
451,31
481,31
481,61
451,61
421,61
391,61
361,61
331,61
301,61
271,61
241,61
211,61
181,61
151,61
121,61
91,61
61,61
31,61
31,91
61,91
91,91
121,91
151,91
181,91
211,91
241,91
271,91
301,91
331,91
361,91
391,91
421,91
451,91
481,91
481,121
451,121
421,121
391,121
361,121
331,121
301,121
271,121
241,121
211,121
181,121
151,121
121,121
91,121
61,121
31,121
31,151
61,151
91,151
121,151
151,151
181,151
211,151
241,151
271,151
301,151
331,151
361,151
391,151
421,151
451,151
481,151
481,181
451,181
421,181
391,181
361,181
331,181
301,181
271,181
241,181
211,181
181,181
151,181
121,181
91,181
61,181
31,181
31,211
61,211
91,211
121,211
151,211
181,211
211,211
241,211
271,211
301,211
331,211
361,211
391,211
421,211
451,211
481,211
481,241
451,241
421,241
391,241
361,241
331,241
301,241
271,241
241,241
211,241
181,241
151,241
121,241
91,241
61,241
31,241
31,271
61,271
91,271
121,271
151,271
181,271
211,271
241,271
271,271
301,271
331,271
361,271
391,271
421,271
451,271
481,271
481,301
451,301
421,301
391,301
361,301
331,301
301,301
271,301
241,301
211,301
181,301
151,301
121,301
91,301
61,301
31,301
31,331
61,331
91,331
121,331
151,331
181,331
211,331
241,331
271,331
301,331
331,331
361,331
391,331
421,331
451,331
481,331
481,361
451,361
421,361
391,361
361,361
331,361
301,361
271,361
241,361
211,361
181,361
151,361
121,361
91,361
61,361
31,361
31,391
61,391
91,391
121,391
151,391
181,391
211,391
241,391
271,391
301,391
331,391
361,391
391,391
421,391
451,391
481,391
481,421
451,421
421,421
391,421
361,421
331,421
301,421
271,421
241,421
211,421
181,421
151,421
121,421
91,421
61,421
31,421
31,451
61,451
91,451
121,451
151,451
181,451
211,451
241,451
271,451
301,451
331,451
361,451
391,451
421,451
451,451
481,451
481,481
451,481
421,481
391,481
361,481
331,481
301,481
271,481
241,481
211,481
181,481
151,481
121,481
91,481
61,481
31,481
